objectid,cod_ciclovia,designacao,nome_projeto,hierarquia,tipologia,nivel_segregacao,tipo_intervencao,situacao,ano,entidade_resp,freguesia,comprimento_m,comp_km
151691,0396,Rua da Beneficência,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,66.38,0.06638
151692,0396,Rua Jorge Afonso,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,73.78,0.07378
151693,0396,Rua Diogo de Macedo,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,95.62,0.09562
151694,0396,Praça Nuno Gonçalves,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,89.59,0.08959
151695,0396,Rua Soeiro Pereira Gomes,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,49.45,0.04945
151696,0396,Rua Portugal Durão,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,10.57,0.01057
152001,0396,Rua Carlos Reis,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,19.150000000000002,0.01915
152002,0396,Rua Marciano Henriques da Silva,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,173.81,0.17381
152003,0396,Rua Falcão Trigoso,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,137.84,0.13784
152004,0396,Praça Nuno Gonçalves,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,72.29,0.07229
152005,0396,Rua da Beneficência,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,41.69,0.04169
152006,0396,Rua da Beneficência,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,37.67,0.03767
152007,0396,Rua Carlos Reis,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,7.8500000000000005,0.00785
152008,0396,Rua da Beneficência,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,508.11,0.50811
152009,0396,Rua Francisco Tomás da Costa,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,245.31,0.24531
152010,0396,Rua Jorge Afonso,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,98.81,0.09881
152011,0396,Rua Soeiro Pereira Gomes,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,442.8,0.4428
152012,0396,Rua Soeiro Pereira Gomes,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,425.68,0.42568
152013,0396,Rua Augusto Abelaira,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,116.26,0.11626
152014,0396,Rua Filipe da Mata,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,75.18,0.07518
152015,0396,Rua Jorge Afonso,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,165.07,0.16507
152016,0396,Rua Cristóvão de Figueiredo,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,157.97,0.15797
152017,0396,Rua Cardeal Mercier,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,250.54,0.25054
152018,0396,Rua Alberto de Sousa,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,195.18,0.19518
152019,0396,Rua Diogo de Macedo,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,99.62,0.09962
152020,0396,Rua Alberto de Sousa,Bairros 30+Bici - Bairro Santos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,200.18,0.20018
152021,0333,Rua das Musas,Bairros 30+Bici - Parque das Nações Sul,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Parque das Nações,702.09,0.70209
152022,0333,Rua Pedro e Inês,Bairros 30+Bici - Parque das Nações Sul,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Parque das Nações,199.64000000000001,0.19964
152023,0333,Rua Pedro e Inês,Bairros 30+Bici - Parque das Nações Sul,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Parque das Nações,193.18,0.19318
152024,0333,Rua das Musas,Bairros 30+Bici - Parque das Nações Sul,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Parque das Nações,693.86,0.69386
152025,0648,Largo de São Sebastião da Pedreira,Largo de São Sebastião,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMU/DEP; SRU,Avenidas Novas,31.220000000000002,0.03122
152026,0648,Rua Doutor António Cândido,Largo de São Sebastião,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMU/DEP; SRU,Avenidas Novas,190.86,0.19086
152027,0648,Largo de São Sebastião da Pedreira,Largo de São Sebastião,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMU/DEP; SRU,Avenidas Novas,278.79,0.27879
152028,0648,Largo de São Sebastião da Pedreira,Largo de São Sebastião,Local,Zona de Coexistência,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMU/DEP; SRU,Avenidas Novas,31.67,0.03167
152029,0648,Rua Doutor António Cândido,Largo de São Sebastião,Local,Zona de Coexistência,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMU/DEP; SRU,Avenidas Novas,57.11,0.05711
152030,0656,Rua Pinheiro Chagas,Planalto - Rua Pinheiro Chagas,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,600.9300000000001,0.60093
152031,0648,Rua Marquês de Sá da Bandeira,Largo de São Sebastião,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMU/DEP; SRU,Avenidas Novas,119.85000000000001,0.11985
152032,0656,Rua Pinheiro Chagas,Planalto - Rua Pinheiro Chagas,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,585.23,0.58523
152334,0255,Avenida Fontes Pereira de Melo,Eixo Central,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Santo António,265.37,0.26537
152335,0255,Praça do Duque de Saldanha,Eixo Central,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Avenidas Novas,138.51,0.13851
152336,0255,Praça do Duque de Saldanha,Eixo Central,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Arroios,198.71,0.19871
152641,0193,Rua da Prata,Rua da Prata,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Provisória,Executado,2023,CML/DMM,Santa Maria Maior,400.33,0.40033
152642,0193,Rua da Prata,Rua da Prata,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Provisória,Executado,2023,CML/DMM,Santa Maria Maior,35.62,0.03562
152643,0193,Rua da Prata,Rua da Prata,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Provisória,Executado,2023,CML/DMM,Santa Maria Maior,36.61,0.03661
152644,0193,Rua da Prata,Rua da Prata,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Provisória,Executado,2023,CML/DMM,Santa Maria Maior,44.01,0.04401
152645,0255,Avenida Fontes Pereira de Melo,Eixo Central,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Arroios,8.25,0.00825
152646,0255,Avenida Fontes Pereira de Melo,Eixo Central,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Arroios,12.950000000000001,0.01295
152647,0255,Avenida Fontes Pereira de Melo,Eixo Central,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Arroios,627.52,0.62752
152648,0255,Avenida Fontes Pereira de Melo,Eixo Central,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Avenidas Novas,924.9200000000001,0.92492
152649,0255,Avenida da República,Eixo Central,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Avenidas Novas,1548.07,1.54807
152650,0255,Avenida Praia da Vitória,Eixo Central,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Arroios,26.740000000000002,0.02674
152651,0228,Rua Prof. Oliveira Marques,Rua Prof. Oliveira Marques,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,162.37,0.16237
152652,0228,Rua Prof. Oliveira Marques,Rua Prof. Oliveira Marques,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,162.4,0.1624
152664,0292,Rua Prof. António Flores,Rua Prof. António Flores,Local,Contrassentido,Pista ciclável (separação física),Definitiva,Executado,2017,CML,Alvalade,142.15,0.14215
152665,0288,Rua Branca Edmée Marques,Rua Branca Edmée Marques,Local,Contrassentido,Pista ciclável (separação física),Definitiva,Executado,2017,CML,Alvalade,94.07000000000001,0.09407
152666,0229,Rua Prof.ª Teresa Ambrósio,Rua Prof.ª Teresa Ambrósio,Local,Contrassentido,Pista ciclável (separação física),Definitiva,Executado,2017,CML,Alvalade,33.03,0.03303
152669,0288,Rua Branca Edmée Marques,Rua Branca Edmée Marques,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,263.32,0.26332
152670,0288,Rua Branca Edmée Marques,Rua Branca Edmée Marques,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,166.9,0.1669
152672,0229,Rua Prof.ª Teresa Ambrósio,Rua Prof.ª Teresa Ambrósio,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,31.26,0.03126
152673,0292,Rua Prof. António Flores,Rua Prof. António Flores,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,411.19,0.41119
152674,0292,Rua Prof. António Flores,Rua Prof. António Flores,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Alvalade,260.92,0.26092
152675,0655,Avenida Sacadura Cabral,Planalto - Avenida Sacadura Cabral,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Areeiro,392.37,0.39237
152677,0655,Avenida Sacadura Cabral,Planalto - Avenida Sacadura Cabral,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Areeiro,390.37,0.39037
152961,0221,Rua Dr. Júlio Dantas,Rua Dr. Júlio Dantas,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Avenidas Novas,3.35,0.00335
152962,0221,Rua Dr. Júlio Dantas,Rua Dr. Júlio Dantas,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Avenidas Novas,91.2,0.0912
152964,0667,Rua Fialho de Almeida,Rua Fialho de Almeida,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Avenidas Novas,280.38,0.28038
152965,0221,Rua Dr. Júlio Dantas,Rua Dr. Júlio Dantas,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Campolide,28.32,0.02832
152966,0221,Rua Dr. Júlio Dantas,Rua Dr. Júlio Dantas,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Campolide,32.26,0.03226
152967,0654,Avenida Ressano Garcia,Planalto - Avenida Ressano Garcia,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2015,CML/DMMT,Avenidas Novas,301.54,0.30154
152968,0221,Rua Dr. Júlio Dantas,Rua Dr. Júlio Dantas,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Campolide,128.31,0.12831
152972,0466,Avenida Praia da Vitória,Avenida Praia da Vitória,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Arroios,231.4,0.2314
152973,0466,Avenida Praia da Vitória,Avenida Praia da Vitória,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Arroios,208.53,0.20853
152976,0421,Avenida Barbosa du Bocage,Planalto - Avenida Barbosa du Bocage - Nascente,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,267.33,0.26733
153281,0421,Avenida Barbosa du Bocage,Planalto - Avenida Barbosa du Bocage - Nascente,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,269.1,0.2691
153284,0653,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - Poente,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,139.99,0.13999
153288,0653,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - Poente,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,145.15,0.14515
153291,0653,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - Poente,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,209.57,0.20957
153294,0663,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - atravessamentos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML,Avenidas Novas,45.68,0.04568
153295,0652,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - Nascente,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,162.77,0.16277
153296,0663,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - atravessamentos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML,Avenidas Novas,45.7,0.0457
153310,0663,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - atravessamentos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML,Avenidas Novas,24.560000000000002,0.02456
153313,0653,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - Poente,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,119.0,0.119
153314,0652,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - Nascente,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,110.05,0.11005
153315,0653,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - Poente,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,209.59,0.20959
153316,0663,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - atravessamentos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML,Avenidas Novas,24.61,0.02461
153317,0663,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - atravessamentos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML,Avenidas Novas,16.57,0.01657
153318,0652,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - Nascente,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,109.93,0.10993
153319,0653,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - Poente,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,124.17,0.12417
153321,0652,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - Nascente,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,161.96,0.16196
153324,0663,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - atravessamentos,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML,Avenidas Novas,16.63,0.01663
153325,0240,Avenida Visconde de Valmor,Planalto - Avenida Visconde Valmor - Nascente,Complementar,Contrassentido,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMMT,Areeiro,33.04,0.03304
153326,0240,Avenida Visconde de Valmor,Planalto - Avenida Visconde Valmor - Nascente,Complementar,Contrassentido,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,3.88,0.00388
153327,0274,Avenida Visconde de Valmor,Planalto - Avenida Visconde Valmor - Poente,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,126.53,0.12653
153328,0240,Avenida Visconde de Valmor,Planalto - Avenida Visconde Valmor - Nascente,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,279.93,0.27993
153329,0379,Avenida Visconde de Valmor,Avenida Visconde Valmor - atravessamentos,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML,Avenidas Novas,25.26,0.02526
153330,0240,Avenida Visconde de Valmor,Planalto - Avenida Visconde Valmor - Nascente,Complementar,Contrassentido,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,183.56,0.18356
153331,0379,Avenida Visconde de Valmor,Avenida Visconde Valmor - atravessamentos,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML,Avenidas Novas,25.13,0.02513
153332,0274,Avenida Visconde de Valmor,Planalto - Avenida Visconde Valmor - Poente,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,126.53,0.12653
153333,0379,Avenida Visconde de Valmor,Avenida Visconde Valmor - atravessamentos,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML,Avenidas Novas,25.11,0.02511
153334,0274,Avenida Visconde de Valmor,Planalto - Avenida Visconde Valmor - Poente,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,150.93,0.15093
153335,0240,Avenida Visconde de Valmor,Planalto - Avenida Visconde Valmor - Nascente,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,105.09,0.10509
153336,0379,Avenida Visconde de Valmor,Avenida Visconde Valmor - atravessamentos,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2018,CML,Avenidas Novas,25.240000000000002,0.02524
153337,0274,Avenida Visconde de Valmor,Planalto - Avenida Visconde Valmor - Poente,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,150.91,0.15091
153338,0274,Avenida Visconde de Valmor,Planalto - Avenida Visconde Valmor - Poente,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,116.71000000000001,0.11671
